sequence_id,pp_id,condition,length,tempo,variance,interval_i,stim_ioi,resp_iti
238_26,238,jittering,25,400,0.25,23,357.62721004535,294.55
238_34,238,sampling,25,500,0.2,4,475.906561820989,382.5
238_34,238,sampling,25,500,0.2,5,633.253278546555,325.23
238_34,238,sampling,25,500,0.2,6,496.532781821741,740.45
238_34,238,sampling,25,500,0.2,7,445.022676271727,370.23
238_34,238,sampling,25,500,0.2,8,590.583764398952,789.55
238_34,238,sampling,25,500,0.2,9,560.639816118113,394.77
238_34,238,sampling,25,500,0.2,10,542.441145009376,407.05
238_34,238,sampling,25,500,0.2,11,556.177740288766,740.45
238_34,238,sampling,25,500,0.2,12,542.723644281456,378.41
238_34,238,sampling,25,500,0.2,13,545.13826958312,767.05
238_34,238,sampling,25,500,0.2,14,483.885471395459,347.73
238_34,238,sampling,25,500,0.2,15,759.242385338739,693.41
238_34,238,sampling,25,500,0.2,16,578.696261697798,382.5
238_34,238,sampling,25,500,0.2,17,550.689240477186,996.14
238_34,238,sampling,25,500,0.2,18,425.400428490057,366.14
238_34,238,sampling,25,500,0.2,19,494.666595836214,382.5
238_34,238,sampling,25,500,0.2,20,644.480069350708,398.86
238_34,238,sampling,25,500,0.2,21,423.131539442791,830.45
238_34,238,sampling,25,500,0.2,22,423.140345206588,382.5
238_34,238,sampling,25,500,0.2,23,448.226298681864,433.64
238_57,238,sampling,25,500,0.25,4,484.907622822811,464.32
238_57,238,sampling,25,500,0.25,5,233.580465079766,362.05
238_57,238,sampling,25,500,0.25,6,522.474262623304,343.64
238_57,238,sampling,25,500,0.25,7,401.717728655639,347.73
238_57,238,sampling,25,500,0.25,8,445.43612987977,533.86
238_57,238,sampling,25,500,0.25,9,819.024293833821,343.64
238_57,238,sampling,25,500,0.25,10,436.434355459949,732.27
238_57,238,sampling,25,500,0.25,11,442.14940061591,552.27
238_57,238,sampling,25,500,0.25,12,582.661633489284,333.41
238_57,238,sampling,25,500,0.25,13,373.194013354369,613.64
238_57,238,sampling,25,500,0.25,14,539.829332211944,323.18
238_57,238,sampling,25,500,0.25,15,572.066108731692,691.36
238_57,238,sampling,25,500,0.25,16,666.414556081519,595.23
238_57,238,sampling,25,500,0.25,17,518.964710894064,390.68
238_57,238,sampling,25,500,0.25,18,453.112536462555,634.09
238_57,238,sampling,25,500,0.25,19,601.695640430296,675
238_57,238,sampling,25,500,0.25,20,358.381064340618,312.95
238_57,238,sampling,25,500,0.25,21,387.231811536691,398.86
238_57,238,sampling,25,500,0.25,22,558.485546605798,368.18
238_57,238,sampling,25,500,0.25,23,414.054208343436,699.55
238_69,238,jittering,25,500,0.2,4,594.067492834139,310.91
238_69,238,jittering,25,500,0.2,5,531.622516311112,597.27
238_69,238,jittering,25,500,0.2,6,457.687819964697,603.41
238_69,238,jittering,25,500,0.2,7,520.801835155969,315
238_69,238,jittering,25,500,0.2,8,628.115166391759,613.64
238_69,238,jittering,25,500,0.2,9,316.715592869644,607.5
238_69,238,jittering,25,500,0.2,10,501.437238141645,290.45
238_69,238,jittering,25,500,0.2,11,499.530104274269,601.36
238_69,238,jittering,25,500,0.2,12,605.373790263662,400.91
238_69,238,jittering,25,500,0.2,13,363.687842686804,650.45
238_69,238,jittering,25,500,0.2,14,555.23469140489,321.14
238_69,238,jittering,25,500,0.2,15,546.868833263178,552.27
238_69,238,jittering,25,500,0.2,16,542.716987630282,560.45
238_69,238,jittering,25,500,0.2,17,303.003113241411,560.45
238_69,238,jittering,25,500,0.2,18,780.923640821484,272.05
238_69,238,jittering,25,500,0.2,19,413.856928686197,578.86
238_69,238,jittering,25,500,0.2,20,450.007585014038,533.86
238_69,238,jittering,25,500,0.2,21,445.024673481264,537.95
238_69,238,jittering,25,500,0.2,22,428.879647950391,288.41
238_69,238,jittering,25,500,0.2,23,670.207414195245,572.73
242_64,242,sampling,25,500,0.25,4,478.404977978736,456.14
242_64,242,sampling,25,500,0.25,5,546.650961942882,521.59
242_64,242,sampling,25,500,0.25,6,448.801320206923,490.91
242_64,242,sampling,25,500,0.25,7,435.117441914104,537.95
242_64,242,sampling,25,500,0.25,8,360.131787949261,474.55
242_64,242,sampling,25,500,0.25,9,510.666015653556,421.36
242_64,242,sampling,25,500,0.25,10,365.84971654079,362.05
242_64,242,sampling,25,500,0.25,11,525.205875700757,474.55
242_64,242,sampling,25,500,0.25,12,322.071939534903,331.36
242_64,242,sampling,25,500,0.25,13,549.261106615756,476.59
242_64,242,sampling,25,500,0.25,14,521.70726977086,767.05
242_64,242,sampling,25,500,0.25,15,446.342116802059,327.27
242_64,242,sampling,25,500,0.25,16,311.500926426553,462.27
242_64,242,sampling,25,500,0.25,17,715.330208873344,409.09
242_64,242,sampling,25,500,0.25,18,481.037992834619,713.86
242_64,242,sampling,25,500,0.25,19,400.76892158103,405
242_64,242,sampling,25,500,0.25,20,582.329888237966,470.45
242_64,242,sampling,25,500,0.25,21,708.013530161094,386.59
242_64,242,sampling,25,500,0.25,22,506.700913651004,985.91
242_64,242,sampling,25,500,0.25,23,621.179492504878,433.64
242_66,242,sampling,25,500,0.2,4,649.917953248302,476.59
242_66,242,sampling,25,500,0.2,5,361.146359624613,486.82
242_66,242,sampling,25,500,0.2,6,542.04382921327,466.36
242_66,242,sampling,25,500,0.2,7,506.343816885313,470.45
242_66,242,sampling,25,500,0.2,8,455.173711087696,417.27
242_66,242,sampling,25,500,0.2,9,472.383735408592,525.68
242_66,242,sampling,25,500,0.2,10,719.274568204595,443.86
242_66,242,sampling,25,500,0.2,11,511.860664256489,505.23
242_66,242,sampling,25,500,0.2,12,421.938434615297,664.77
242_66,242,sampling,25,500,0.2,13,368.921362578785,546.14
242_66,242,sampling,25,500,0.2,14,424.594021205968,413.18
242_66,242,sampling,25,500,0.2,15,503.950096459855,407.05
242_66,242,sampling,25,500,0.2,16,538.95584467811,421.36
242_66,242,sampling,25,500,0.2,17,458.201964295048,490.91
242_66,242,sampling,25,500,0.2,18,544.633904531638,531.82
242_66,242,sampling,25,500,0.2,19,414.999221006236,495
242_66,242,sampling,25,500,0.2,20,669.393402806551,531.82
242_66,242,sampling,25,500,0.2,21,664.367100448146,435.68
242_66,242,sampling,25,500,0.2,22,538.432737340701,585
242_66,242,sampling,25,500,0.2,23,244.453715315001,619.77
243_7,243,sampling,25,500,0.2,4,569.073592261828,478.64
243_7,243,sampling,25,500,0.2,5,542.171121766802,482.73
243_7,243,sampling,25,500,0.2,6,397.147671746695,597.27
243_7,243,sampling,25,500,0.2,7,334.485859338045,537.95
243_7,243,sampling,25,500,0.2,8,451.256231191179,462.27
243_7,243,sampling,25,500,0.2,9,419.906493301292,341.59
243_7,243,sampling,25,500,0.2,10,645.317930869711,517.5
243_7,243,sampling,25,500,0.2,11,544.297722644178,488.86
243_7,243,sampling,25,500,0.2,12,437.955050734025,529.77
243_7,243,sampling,25,500,0.2,13,567.225601896303,484.77
243_7,243,sampling,25,500,0.2,14,410.360007086916,529.77
243_7,243,sampling,25,500,0.2,15,521.129312317408,503.18
243_7,243,sampling,25,500,0.2,16,577.497304673582,548.18
243_7,243,sampling,25,500,0.2,17,616.804804807618,454.09
243_7,243,sampling,25,500,0.2,18,416.091559014785,525.68
243_7,243,sampling,25,500,0.2,19,507.96053379369,497.05
243_7,243,sampling,25,500,0.2,20,520.286346755214,484.77
243_7,243,sampling,25,500,0.2,21,655.987792648782,521.59
243_7,243,sampling,25,500,0.2,22,479.76776201101,519.55
243_7,243,sampling,25,500,0.2,23,332.234730418644,556.36
243_48,243,jittering,25,500,0.25,4,537.476928512816,433.64
243_48,243,jittering,25,500,0.25,5,485.408455343884,445.91
243_48,243,jittering,25,500,0.25,6,642.394918121882,503.18
243_48,243,jittering,25,500,0.25,7,533.487843278413,517.5
243_48,243,jittering,25,500,0.25,8,449.005857470308,634.09
243_48,243,jittering,25,500,0.25,9,519.493615084805,400.91
243_48,243,jittering,25,500,0.25,10,275.343959674435,499.09
243_48,243,jittering,25,500,0.25,11,654.171692586617,523.64
243_48,243,jittering,25,500,0.25,12,407.284338538565,398.86
243_48,243,jittering,25,500,0.25,13,566.15459815041,560.45
243_48,243,jittering,25,500,0.25,14,463.958186696193,482.73
243_48,243,jittering,25,500,0.25,15,438.467641642495,505.23
243_48,243,jittering,25,500,0.25,16,580.455884874261,384.55
243_48,243,jittering,25,500,0.25,17,532.562431974165,445.91
243_48,243,jittering,25,500,0.25,18,518.361719400778,644.32
243_48,243,jittering,25,500,0.25,19,414.25785843972,525.68
243_48,243,jittering,25,500,0.25,20,593.777608387729,531.82
243_48,243,jittering,25,500,0.25,21,348.553471698415,470.45
243_48,243,jittering,25,500,0.25,22,497.612399784215,468.41
243_48,243,jittering,25,500,0.25,23,567.65205652258,443.86
243_54,243,sampling,25,500,0.2,4,472.906595644836,435.68
243_54,243,sampling,25,500,0.2,5,444.383894326988,580.91
243_54,243,sampling,25,500,0.2,6,636.679048611852,509.32
243_54,243,sampling,25,500,0.2,7,539.381836728137,486.82
243_54,243,sampling,25,500,0.2,8,555.023932574641,595.23
243_54,243,sampling,25,500,0.2,9,588.363537254444,542.05
243_54,243,sampling,25,500,0.2,10,529.914972760997,554.32
243_54,243,sampling,25,500,0.2,11,593.711116578191,627.95
243_54,243,sampling,25,500,0.2,12,657.052781268341,531.82
243_54,243,sampling,25,500,0.2,13,472.799097515956,627.95
243_54,243,sampling,25,500,0.2,14,495.713493013176,634.09
243_54,243,sampling,25,500,0.2,15,520.523637319935,499.09
243_54,243,sampling,25,500,0.2,16,456.724397404998,482.73
243_54,243,sampling,25,500,0.2,17,537.524700434671,488.86
243_54,243,sampling,25,500,0.2,18,420.31976082809,511.36
243_54,243,sampling,25,500,0.2,19,583.455744434283,537.95
243_54,243,sampling,25,500,0.2,20,445.113337807683,423.41
243_54,243,sampling,25,500,0.2,21,472.40634207662,533.86
243_54,243,sampling,25,500,0.2,22,840.880824720829,482.73
243_54,243,sampling,25,500,0.2,23,652.263062494319,537.95
243_55,243,jittering,25,500,0.2,4,582.591505288349,439.77
243_55,243,jittering,25,500,0.2,5,468.16804892801,562.5
243_55,243,jittering,25,500,0.2,6,486.685185746746,533.86
243_55,243,jittering,25,500,0.2,7,654.8502339428,515.45
243_55,243,jittering,25,500,0.2,8,331.087489323754,537.95
243_55,243,jittering,25,500,0.2,9,661.727267817444,654.55
243_55,243,jittering,25,500,0.2,10,357.803068455172,435.68
243_55,243,jittering,25,500,0.2,11,539.26886104172,568.64
243_55,243,jittering,25,500,0.2,12,416.96765884803,562.5
243_55,243,jittering,25,500,0.2,13,573.207933600169,468.41
243_55,243,jittering,25,500,0.2,14,352.737679458162,360
243_55,243,jittering,25,500,0.2,15,636.656815704123,349.77
243_55,243,jittering,25,500,0.2,16,487.62131674253,490.91
243_55,243,jittering,25,500,0.2,17,548.384090975846,609.55
243_55,243,jittering,25,500,0.2,18,459.943168744563,640.23
243_55,243,jittering,25,500,0.2,19,504.00202673358,521.59
243_55,243,jittering,25,500,0.2,20,401.644386717695,321.14
243_55,243,jittering,25,500,0.2,21,537.25720209037,507.27
243_55,243,jittering,25,500,0.2,22,510.563075297536,488.86
243_55,243,jittering,25,500,0.2,23,666.076045608786,497.05
243_67,243,sampling,25,500,0.2,4,427.440969838344,492.95
243_67,243,sampling,25,500,0.2,5,494.746498927764,525.68
243_67,243,sampling,25,500,0.2,6,568.351473765007,441.82
243_67,243,sampling,25,500,0.2,7,687.072099617141,474.55
243_67,243,sampling,25,500,0.2,8,455.598980371937,537.95
243_67,243,sampling,25,500,0.2,9,622.045935410665,656.59
243_67,243,sampling,25,500,0.2,10,521.881330220037,527.73
243_67,243,sampling,25,500,0.2,11,643.741826455837,593.18
243_67,243,sampling,25,500,0.2,12,348.365923397748,662.73
243_67,243,sampling,25,500,0.2,13,573.300255689312,419.32
243_67,243,sampling,25,500,0.2,14,401.715483125848,490.91
243_67,243,sampling,25,500,0.2,15,490.051747056458,515.45
243_67,243,sampling,25,500,0.2,16,720.091430471884,681.14
243_67,243,sampling,25,500,0.2,17,493.855907554695,347.73
243_67,243,sampling,25,500,0.2,18,510.079492644705,480.68
243_67,243,sampling,25,500,0.2,19,564.648696920294,601.36
243_67,243,sampling,25,500,0.2,20,469.289624536885,519.55
243_67,243,sampling,25,500,0.2,21,492.762435562334,535.91
243_67,243,sampling,25,500,0.2,22,641.732252606094,511.36
243_67,243,sampling,25,500,0.2,23,464.456296002263,458.18
246_3,246,sampling,25,400,0.2,4,286.615721870185,329.32
246_3,246,sampling,25,400,0.2,5,534.334642781094,392.73
246_3,246,sampling,25,400,0.2,6,334.002789560252,312.95
246_3,246,sampling,25,400,0.2,7,220.539497433117,421.36
246_3,246,sampling,25,400,0.2,8,346.239283479528,339.55
246_3,246,sampling,25,400,0.2,9,378.425311285175,298.64
246_3,246,sampling,25,400,0.2,10,469.492526129424,405
246_3,246,sampling,25,400,0.2,11,463.919441337589,306.82
246_3,246,sampling,25,400,0.2,12,385.882714165477,437.73
246_3,246,sampling,25,400,0.2,13,236.938371845536,464.32
246_3,246,sampling,25,400,0.2,14,317.954914204376,372.27
246_3,246,sampling,25,400,0.2,15,483.931879406201,265.91
246_3,246,sampling,25,400,0.2,16,408.724881029663,288.41
246_3,246,sampling,25,400,0.2,17,519.971692816758,458.18
246_3,246,sampling,25,400,0.2,18,410.251708722007,431.59
246_3,246,sampling,25,400,0.2,19,495.357892418876,540
246_3,246,sampling,25,400,0.2,20,422.176596963889,425.45
246_3,246,sampling,25,400,0.2,21,288.090865095551,439.77
246_3,246,sampling,25,400,0.2,22,453.960448972688,456.14
246_3,246,sampling,25,400,0.2,23,365.336401244924,216.82
246_34,246,jittering,25,500,0.2,4,630.139595271753,466.36
246_34,246,jittering,25,500,0.2,5,548.158513536565,445.91
246_34,246,jittering,25,500,0.2,6,339.138696655014,623.86
246_34,246,jittering,25,500,0.2,7,506.13702740338,574.77
246_34,246,jittering,25,500,0.2,8,420.848622022778,214.77
246_34,246,jittering,25,500,0.2,9,579.648402670807,421.36
246_34,246,jittering,25,500,0.2,10,580.098949661115,857.05
246_34,246,jittering,25,500,0.2,11,436.52700743598,329.32
246_34,246,jittering,25,500,0.2,12,576.303830497391,582.95
246_34,246,jittering,25,500,0.2,13,435.51658236497,396.82
246_34,246,jittering,25,500,0.2,14,625.059176253173,597.27
246_34,246,jittering,25,500,0.2,15,306.166880577603,447.95
246_34,246,jittering,25,500,0.2,16,580.162831533647,630
246_34,246,jittering,25,500,0.2,17,434.571480280249,597.27
246_34,246,jittering,25,500,0.2,18,587.304528514589,394.77
246_34,246,jittering,25,500,0.2,19,486.674803954435,380.45
246_34,246,jittering,25,500,0.2,20,434.707743659797,458.18
246_34,246,jittering,25,500,0.2,21,519.63413380133,548.18
246_34,246,jittering,25,500,0.2,22,467.419009241512,329.32
246_34,246,jittering,25,500,0.2,23,633.101937942642,681.14
246_59,246,jittering,25,500,0.2,4,611.949846588384,501.14
246_59,246,jittering,25,500,0.2,5,413.916209927414,490.91
246_59,246,jittering,25,500,0.2,6,541.593050040474,634.09
246_59,246,jittering,25,500,0.2,7,347.759285863055,433.64
246_59,246,jittering,25,500,0.2,8,560.366189884274,517.5
246_59,246,jittering,25,500,0.2,9,643.394877361224,472.5
246_59,246,jittering,25,500,0.2,10,348.810095579803,411.14
246_59,246,jittering,25,500,0.2,11,518.43522131972,703.64
246_59,246,jittering,25,500,0.2,12,472.097562078652,253.64
246_59,246,jittering,25,500,0.2,13,681.728739834484,722.05
246_59,246,jittering,25,500,0.2,14,369.127150594938,429.55
246_59,246,jittering,25,500,0.2,15,584.577823919089,503.18
246_59,246,jittering,25,500,0.2,16,381.336202157539,540
246_59,246,jittering,25,500,0.2,17,590.258934532682,507.27
246_59,246,jittering,25,500,0.2,18,461.959709921328,478.64
246_59,246,jittering,25,500,0.2,19,472.697467194843,366.14
246_59,246,jittering,25,500,0.2,20,540.178415878105,593.18
246_59,246,jittering,25,500,0.2,21,456.874947142765,513.41
246_59,246,jittering,25,500,0.2,22,518.238947619913,550.23
246_59,246,jittering,25,500,0.2,23,426.843026871811,372.27
246_61,246,jittering,25,400,0.2,4,476.808872320431,349.77
246_61,246,jittering,25,400,0.2,5,357.279669875134,329.32
246_61,246,jittering,25,400,0.2,6,398.792585063285,421.36
246_61,246,jittering,25,400,0.2,7,459.789385530876,396.82
246_61,246,jittering,25,400,0.2,8,371.048469461113,394.77
246_61,246,jittering,25,400,0.2,9,366.348945632174,458.18
246_61,246,jittering,25,400,0.2,10,391.310085434519,327.27
246_61,246,jittering,25,400,0.2,11,501.421655442371,372.27
246_61,246,jittering,25,400,0.2,12,334.563331811856,398.86
246_61,246,jittering,25,400,0.2,13,383.210632692961,529.77
246_61,246,jittering,25,400,0.2,14,371.288769463277,284.32
246_61,246,jittering,25,400,0.2,15,506.327277304697,364.09
246_61,246,jittering,25,400,0.2,16,351.585327873541,441.82
246_61,246,jittering,25,400,0.2,17,348.084392796295,437.73
246_61,246,jittering,25,400,0.2,18,500.323093085462,370.23
246_61,246,jittering,25,400,0.2,19,339.21512960075,353.86
246_61,246,jittering,25,400,0.2,20,429.697806954992,503.18
246_61,246,jittering,25,400,0.2,21,436.764131273942,280.23
246_61,246,jittering,25,400,0.2,22,360.658846894366,499.09
246_61,246,jittering,25,400,0.2,23,356.651433181465,454.09
246_62,246,jittering,25,500,0.2,4,565.105607653519,327.27
246_62,246,jittering,25,500,0.2,5,482.261784313121,533.86
246_62,246,jittering,25,500,0.2,6,448.648405539265,548.18
246_62,246,jittering,25,500,0.2,7,481.295745293469,544.09
246_62,246,jittering,25,500,0.2,8,622.932183217623,460.23
246_62,246,jittering,25,500,0.2,9,453.837195445002,497.05
246_62,246,jittering,25,500,0.2,10,453.138297629404,578.86
246_62,246,jittering,25,500,0.2,11,612.695234047584,476.59
246_62,246,jittering,25,500,0.2,12,316.659838343478,566.59
246_62,246,jittering,25,500,0.2,13,509.537128433388,562.5
246_62,246,jittering,25,500,0.2,14,537.286445614796,503.18
246_62,246,jittering,25,500,0.2,15,522.377183024148,396.82
246_62,246,jittering,25,500,0.2,16,457.820968753423,488.86
246_62,246,jittering,25,500,0.2,17,594.037763581534,368.18
246_62,246,jittering,25,500,0.2,18,476.409740477524,578.86
246_62,246,jittering,25,500,0.2,19,409.400866131906,548.18
246_62,246,jittering,25,500,0.2,20,597.375892689031,568.64
246_62,246,jittering,25,500,0.2,21,467.063056162551,210.68
246_62,246,jittering,25,500,0.2,22,527.583533913534,548.18
246_62,246,jittering,25,500,0.2,23,355.600194737983,636.14
246_80,246,sampling,25,500,0.25,4,383.755279402751,310.91
246_80,246,sampling,25,500,0.25,5,461.475168589383,421.36
246_80,246,sampling,25,500,0.25,6,759.196950506828,388.64
246_80,246,sampling,25,500,0.25,7,545.419734210828,959.32
246_80,246,sampling,25,500,0.25,8,634.652698475591,184.09
246_80,246,sampling,25,500,0.25,9,395.207387459044,654.55
246_80,246,sampling,25,500,0.25,10,395.165525764101,542.05
246_80,246,sampling,25,500,0.25,11,512.856196270654,482.73
246_80,246,sampling,25,500,0.25,12,455.634915704423,220.91
246_80,246,sampling,25,500,0.25,13,436.671958184401,546.14
246_80,246,sampling,25,500,0.25,14,461.051007435462,495
246_80,246,sampling,25,500,0.25,15,382.500764876447,458.18
246_80,246,sampling,25,500,0.25,16,292.768159868985,439.77
246_80,246,sampling,25,500,0.25,17,602.923222281682,380.45
246_80,246,sampling,25,500,0.25,18,400.449664335887,476.59
246_80,246,sampling,25,500,0.25,19,515.080544930273,413.18
246_80,246,sampling,25,500,0.25,20,357.528632101255,431.59
246_80,246,sampling,25,500,0.25,21,493.933609280713,468.41
246_80,246,sampling,25,500,0.25,22,510.12435328571,433.64
246_80,246,sampling,25,500,0.25,23,412.006410896329,402.95
256_18,256,sampling,25,500,0.2,4,468.663549018679,456.14
256_18,256,sampling,25,500,0.2,5,378.090922293848,380.45
256_18,256,sampling,25,500,0.2,6,566.995771962173,390.68
256_18,256,sampling,25,500,0.2,7,493.932955387931,722.05
256_18,256,sampling,25,500,0.2,8,478.169202149549,347.73
256_18,256,sampling,25,500,0.2,9,322.307456246236,452.05
256_18,256,sampling,25,500,0.2,10,590.155403270481,433.64
256_18,256,sampling,25,500,0.2,11,517.662257104,392.73
256_18,256,sampling,25,500,0.2,12,505.95683055522,591.14
256_18,256,sampling,25,500,0.2,13,382.78303044575,478.64
256_18,256,sampling,25,500,0.2,14,395.094807034483,445.91
256_18,256,sampling,25,500,0.2,15,630.50592669124,447.95
256_18,256,sampling,25,500,0.2,16,723.310702699706,431.59
256_18,256,sampling,25,500,0.2,17,341.811333682223,981.82
256_18,256,sampling,25,500,0.2,18,510.759993792124,409.09
256_18,256,sampling,25,500,0.2,19,425.746328595,333.41
256_18,256,sampling,25,500,0.2,20,376.131276301176,405
256_18,256,sampling,25,500,0.2,21,442.237368835944,370.23
256_18,256,sampling,25,500,0.2,22,548.308962964791,450
256_18,256,sampling,25,500,0.2,23,537.99821729112,464.32
26_70,26,sampling,25,400,0.25,4,342.825842029151,425.45
26_70,26,sampling,25,400,0.25,5,435.125358363962,423.41
26_70,26,sampling,25,400,0.25,6,362.433912122482,394.77
26_70,26,sampling,25,400,0.25,7,434.884149898883,396.82
26_70,26,sampling,25,400,0.25,8,509.111824375918,429.55
26_70,26,sampling,25,400,0.25,9,262.863296562315,368.18
26_70,26,sampling,25,400,0.25,10,430.457737498254,499.09
26_70,26,sampling,25,400,0.25,11,481.971894484533,347.73
26_70,26,sampling,25,400,0.25,12,394.566189618431,402.95
26_70,26,sampling,25,400,0.25,13,463.527915572903,480.68
26_70,26,sampling,25,400,0.25,14,250.823732834291,394.77
26_70,26,sampling,25,400,0.25,15,479.380408450083,437.73
26_70,26,sampling,25,400,0.25,16,382.282686416172,319.09
26_70,26,sampling,25,400,0.25,17,260.366309859828,394.77
26_70,26,sampling,25,400,0.25,18,320.854009095608,402.95
26_70,26,sampling,25,400,0.25,19,487.709105501274,382.5
26_70,26,sampling,25,400,0.25,20,545.762707515568,423.41
26_70,26,sampling,25,400,0.25,21,524.17909890172,425.45
26_70,26,sampling,25,400,0.25,22,455.742421946039,415.23
26_70,26,sampling,25,400,0.25,23,267.754265433638,443.86
267_54,267,sampling,25,400,0.2,4,401.93462984524,525.68
267_54,267,sampling,25,400,0.2,5,473.358096054011,443.86
267_54,267,sampling,25,400,0.2,6,611.346960609362,439.77
267_54,267,sampling,25,400,0.2,7,432.27844368926,466.36
267_54,267,sampling,25,400,0.2,8,437.159255753356,521.59
267_54,267,sampling,25,400,0.2,9,453.948899866241,499.09
267_54,267,sampling,25,400,0.2,10,350.518466891017,454.09
267_54,267,sampling,25,400,0.2,11,312.425397971188,499.09
267_54,267,sampling,25,400,0.2,12,518.15220248096,384.55
267_54,267,sampling,25,400,0.2,13,494.463240839439,331.36
267_54,267,sampling,25,400,0.2,14,443.859371055174,415.23
267_54,267,sampling,25,400,0.2,15,329.88057392876,435.68
267_54,267,sampling,25,400,0.2,16,435.175756786783,486.82
267_54,267,sampling,25,400,0.2,17,414.564293685741,329.32
267_54,267,sampling,25,400,0.2,18,477.581132628666,443.86
267_54,267,sampling,25,400,0.2,19,539.562884835288,435.68
267_54,267,sampling,25,400,0.2,20,458.182534458399,423.41
267_54,267,sampling,25,400,0.2,21,324.3413463708,513.41
267_54,267,sampling,25,400,0.2,22,353.730115431323,470.45
267_54,267,sampling,25,400,0.2,23,473.962029511844,351.82
267_70,267,sampling,25,400,0.2,4,316.435373209335,366.14
267_70,267,sampling,25,400,0.2,5,367.362165040321,396.82
267_70,267,sampling,25,400,0.2,6,307.70274642302,349.77
267_70,267,sampling,25,400,0.2,7,443.288590958721,343.64
267_70,267,sampling,25,400,0.2,8,494.784467208797,327.27
267_70,267,sampling,25,400,0.2,9,306.109191248429,374.32
267_70,267,sampling,25,400,0.2,10,463.522105654262,429.55
267_70,267,sampling,25,400,0.2,11,421.609854969683,396.82
267_70,267,sampling,25,400,0.2,12,458.968773375051,415.23
267_70,267,sampling,25,400,0.2,13,373.695725860769,411.14
267_70,267,sampling,25,400,0.2,14,461.442742648489,419.32
267_70,267,sampling,25,400,0.2,15,392.461064084372,425.45
267_70,267,sampling,25,400,0.2,16,322.52892742989,445.91
267_70,267,sampling,25,400,0.2,17,437.968192263247,398.86
267_70,267,sampling,25,400,0.2,18,345.616114790649,364.09
267_70,267,sampling,25,400,0.2,19,464.438479033145,409.09
267_70,267,sampling,25,400,0.2,20,536.253440802092,392.73
267_70,267,sampling,25,400,0.2,21,359.208534260702,447.95
267_70,267,sampling,25,400,0.2,22,506.637702981478,441.82
267_70,267,sampling,25,400,0.2,23,383.803804420873,405
268_19,268,sampling,25,500,0.2,4,444.157824948693,445.91
268_19,268,sampling,25,500,0.2,5,522.386098704183,642.27
268_19,268,sampling,25,500,0.2,6,550.824853393582,405
268_19,268,sampling,25,500,0.2,7,520.041985039051,550.23
268_19,268,sampling,25,500,0.2,8,404.801889763925,558.41
268_19,268,sampling,25,500,0.2,9,414.116875552588,515.45
268_19,268,sampling,25,500,0.2,10,453.213627931787,394.77
268_19,268,sampling,25,500,0.2,11,424.602869812138,417.27
268_19,268,sampling,25,500,0.2,12,524.632879623263,468.41
268_19,268,sampling,25,500,0.2,13,422.110417748851,435.68
268_19,268,sampling,25,500,0.2,14,615.000609800468,540
268_19,268,sampling,25,500,0.2,15,509.949700207538,413.18
268_19,268,sampling,25,500,0.2,16,503.464436813661,599.32
268_19,268,sampling,25,500,0.2,17,395.422959038644,466.36
268_19,268,sampling,25,500,0.2,18,518.412842779604,634.09
268_19,268,sampling,25,500,0.2,19,352.506690929635,339.55
268_19,268,sampling,25,500,0.2,20,725.281016386447,517.5
268_19,268,sampling,25,500,0.2,21,525.017071598679,417.27
268_19,268,sampling,25,500,0.2,22,482.540274361147,638.18
268_19,268,sampling,25,500,0.2,23,652.022434840163,482.73
268_28,268,jittering,25,400,0.2,4,387.202989438897,380.45
268_28,268,jittering,25,400,0.2,5,513.16878974502,382.5
268_28,268,jittering,25,400,0.2,6,280.496939742586,429.55
268_28,268,jittering,25,400,0.2,7,500.155038514192,507.27
268_28,268,jittering,25,400,0.2,8,386.957909214009,331.36
268_28,268,jittering,25,400,0.2,9,304.871259323195,437.73
268_28,268,jittering,25,400,0.2,10,426.267433297655,423.41
268_28,268,jittering,25,400,0.2,11,442.507589469014,454.09
268_28,268,jittering,25,400,0.2,12,399.020863510579,225
268_28,268,jittering,25,400,0.2,13,287.353937295248,452.05
268_28,268,jittering,25,400,0.2,14,482.427864392352,429.55
268_28,268,jittering,25,400,0.2,15,393.828589055106,398.86
268_28,268,jittering,25,400,0.2,16,404.255168314136,415.23
268_28,268,jittering,25,400,0.2,17,422.074127831184,364.09
268_28,268,jittering,25,400,0.2,18,433.449004688072,421.36
268_28,268,jittering,25,400,0.2,19,408.136706797241,384.55
268_28,268,jittering,25,400,0.2,20,377.897534071023,445.91
268_28,268,jittering,25,400,0.2,21,253.494337192329,421.36
268_28,268,jittering,25,400,0.2,22,551.380446756066,380.45
268_28,268,jittering,25,400,0.2,23,384.538911527145,261.82
268_46,268,jittering,25,500,0.2,4,551.587261769142,458.18
268_46,268,jittering,25,500,0.2,5,597.453114736335,392.73
268_46,268,jittering,25,500,0.2,6,376.63798545433,450
268_46,268,jittering,25,500,0.2,7,663.198131658542,558.41
268_46,268,jittering,25,500,0.2,8,292.424481028511,486.82
268_46,268,jittering,25,500,0.2,9,583.87278101285,552.27
268_46,268,jittering,25,500,0.2,10,558.513059341577,435.68
268_46,268,jittering,25,500,0.2,11,424.255405299602,445.91
268_46,268,jittering,25,500,0.2,12,573.612287076116,505.23
268_46,268,jittering,25,500,0.2,13,369.554548043997,492.95
